rank,test,score
184,org.apache.commons.math3.ode.sampling.NordsieckStepInterpolatorTest#derivativesConsistency,233.000000
185,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest#testCross,231.000000
186,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest#testEllipse,196.000000
187,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest#testEllipse,179.000000
188,org.apache.commons.math3.optimization.fitting.HarmonicFitterTest#test1PercentError,175.000000
189,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerTestValidation#testParametersErrorMonteCarloParameters,174.000000
190,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest#testBug20040520,171.000000
191,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest#testFit,167.000000
192,org.apache.commons.math3.fitting.HarmonicFitterTest#test1PercentError,166.000000
193,org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest#testHahn1,156.000000
194,org.apache.commons.math3.ode.events.OverlappingEventsTest#testOverlappingEvents0,130.000000
195,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest#testRedundantEquations,128.000000
196,org.apache.commons.math3.ode.JacobianMatricesTest#testHighAccuracyExternalDifferentiation,119.000000
197,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest#testEmptyDifference,117.000000
198,org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest#testWampler2,117.000000
199,org.apache.commons.math3.optim.linear.SimplexSolverTest#testMath290LEQ,116.000000
200,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest#testRedundantEquations,113.000000
201,org.apache.commons.math3.fitting.leastsquares.MinpackTest#testMinpackHelicalValley,110.000000
202,org.apache.commons.math3.linear.ArrayRealVectorTest#testMapToSelf,99.000000
203,org.apache.commons.math3.random.EmpiricalDistributionTest#testIllegalArguments,98.000000
204,org.apache.commons.math3.random.AbstractRandomGeneratorTest#testNextInversionDeviate,95.000000
205,org.apache.commons.math3.stat.data.LewTest#testCertifiedValues,90.000000
206,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest#testEllipse,89.000000
207,org.apache.commons.math3.distribution.ExponentialDistributionTest#testDensityIntegrals,87.000000
208,org.apache.commons.math3.random.RandomGeneratorFactoryTest#testNextPascal,84.000000
209,org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest#testStdErrorConsistency,84.000000
210,org.apache.commons.math3.linear.SymmLQTest#testPreconditionedNormOfResidual,83.000000
211,org.apache.commons.math3.linear.SparseFieldVectorTest#testBasicFunctions,82.000000
212,org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest#testMinStep,81.000000
213,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest#testMaxIterations,80.000000
214,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest#testQuinticMinStatistics,78.000000
215,org.apache.commons.math3.stat.inference.TestUtilsTest#testPaired,78.000000
216,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest#testConstructors,75.000000
217,org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest#testEllipse,75.000000
218,org.apache.commons.math3.optimization.linear.SimplexTableauTest#testInitialization,68.000000
219,org.apache.commons.math3.util.FastMathTest#testHyperbolicInverses,68.000000
220,org.apache.commons.math3.optim.univariate.BrentOptimizerTest#testKeepInitIfBest,67.000000
221,org.apache.commons.math3.stat.correlation.CovarianceTest#testLongly,66.000000
222,org.apache.commons.math3.optimization.MultivariateMultiStartOptimizerTest#testRosenbrock,64.000000
223,org.apache.commons.math3.linear.MatrixUtilsTest#testBigFractionConverter,60.000000
224,org.apache.commons.math3.fitting.leastsquares.AbstractLeastSquaresOptimizerTest#testComputeCost,58.000000
225,org.apache.commons.math3.optim.linear.SimplexTableauTest#testTableauWithNoArtificialVars,58.000000
226,org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest#testSetterIllegalState,37.000000
227,org.apache.commons.math3.linear.Array2DRowRealMatrixTest#testWalk,36.000000
228,org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegratorTest#polynomial,238.000000
229,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest#testBuildBox,227.000000
230,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest#testTwoAxes,196.000000
231,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest#testStair,183.000000
232,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest#testTwoAxes,179.000000
233,org.apache.commons.math3.optimization.fitting.PolynomialFitterTest#testRedundantUnsolvable,174.000000
234,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest#testControlParameters,167.000000
235,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest#testThresholdPositive,147.000000
236,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest#testCircleFittingGoodInit,145.000000
237,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerTest#testComputeSigma,143.000000
238,org.apache.commons.math3.ode.JacobianMatricesTest#testAnalyticalDifferentiation,135.000000
239,org.apache.commons.math3.optim.linear.SimplexSolverTest#testRestrictVariablesToNonNegative,135.000000
240,org.apache.commons.math3.ode.nonstiff.GillIntegratorTest#testDecreasingSteps,129.000000
241,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest#testTrivial,128.000000
242,org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest#testWampler3,117.000000
243,org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizerTest#testHahn1,116.000000
244,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest#testTrivial,113.000000
245,org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest#testVectorTwoPairs,105.000000
246,org.apache.commons.math3.stat.inference.TestUtilsTest#testTwoSampleTHomoscedastic,103.000000
247,org.apache.commons.math3.random.EmpiricalDistributionTest#testLoad,97.000000
248,org.apache.commons.math3.distribution.TDistributionTest#testDensityIntegrals,94.000000
249,org.apache.commons.math3.distribution.ChiSquaredDistributionTest#testSmallDf,93.000000
250,org.apache.commons.math3.optimization.linear.SimplexSolverTest#testMath290LEQ,90.000000
251,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest#testTwoAxes,89.000000
252,org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest#testSwissFertility,87.000000
253,org.apache.commons.math3.linear.EigenSolverTest#testSolveDimensionErrors,80.000000
254,org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest#testTwoAxes,75.000000
255,org.apache.commons.math3.ode.FirstOrderConverterTest#testSmallStep,74.000000
256,org.apache.commons.math3.distribution.ZipfDistributionTest#testSampling,71.000000
257,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest#testOptimumOutsideRange,70.000000
258,org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest#testIssue639,63.000000
259,org.apache.commons.math3.linear.ConjugateGradientTest#testEventManagement,61.000000
260,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest#testSubtract,58.000000
261,org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizerTest#testQuinticMin,55.000000
262,org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapterTest#testOptimumOutsideRange,54.000000
263,org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest#testPCorr,51.000000
264,org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest#testSetterInjection,47.000000
265,org.apache.commons.math3.util.ResizableDoubleArrayTest#testAddElementRolling,46.000000
266,org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegratorTest#testIncreasingTolerance,239.000000
267,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest#testTetrahedron,228.000000
268,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest#testCigar,196.000000
269,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest#testOppositeHyperplanes,181.000000
270,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest#testCigar,179.000000
271,org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest#testTrivial,163.000000
272,org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest#testTrivial,160.000000
273,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest#testTrivial,158.000000
274,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest#testBevington,154.000000
275,org.apache.commons.math3.fitting.GaussianCurveFitterTest#testWithMaxIterations2,146.000000
276,org.apache.commons.math3.optim.linear.SimplexSolverTest#testEpsilon,136.000000
277,org.apache.commons.math3.ode.JacobianMatricesTest#testParameterizable,128.000000
278,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest#testTwoSets,125.000000
279,org.apache.commons.math3.ode.events.EventStateTest#testIssue965,123.000000
280,org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest#testWampler4,117.000000
281,org.apache.commons.math3.random.EmpiricalDistributionTest#testKernelOverrideUniform,113.000000
282,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest#testTwoSets,110.000000
283,org.apache.commons.math3.distribution.LogNormalDistributionTest#testSampling,109.000000
284,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest#testIncompatibleIntialMixture,107.000000
285,org.apache.commons.math3.optimization.linear.SimplexSolverTest#testRestrictVariablesToNonNegative,107.000000
286,org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest#testSerialization,96.000000
287,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest#testCigar,89.000000
