rank,test,score
217,com.google.javascript.jscomp.IntegrationTest#testConstructorCycle,1448.000000
218,com.google.javascript.jscomp.PureFunctionIdentifierTest#testSharedFunctionName1,1390.000000
219,com.google.javascript.jscomp.TightenTypesTest#testCatchStatement,1329.000000
220,com.google.javascript.jscomp.ReplaceStringsTest#testThrowError1,1320.000000
221,com.google.javascript.jscomp.TypeCheckTest#testGoodExtends15,1245.000000
222,com.google.javascript.jscomp.DisambiguatePropertiesTest#testUnionAndExternTypes,1235.000000
223,com.google.javascript.jscomp.ExternExportsPassTest#testExportMultiple2,1233.000000
224,com.google.javascript.jscomp.RuntimeTypeCheckTest#testFunctionType,1230.000000
225,com.google.javascript.jscomp.TypeCheckTest#testTypeOfReduction8,1215.000000
226,com.google.javascript.jscomp.AmbiguatePropertiesTest#testPrototypePropertiesAsObjLitKeys2,1212.000000
227,com.google.javascript.jscomp.CheckMissingReturnTest#testMissingReturn,1114.000000
228,com.google.javascript.jscomp.IntegrationTest#testExportedNames,1102.000000
229,com.google.javascript.jscomp.TypedScopeCreatorTest#testNamespacedEnum,1099.000000
230,com.google.javascript.jscomp.TypeCheckTest#testGoogBind1,1062.000000
231,com.google.javascript.jscomp.IntegrationTest#testFlowSensitiveInlineVariables1,1025.000000
232,com.google.javascript.jscomp.CodePrinterTest#testTypeAnnotationsImplements,1003.000000
233,com.google.javascript.jscomp.InlineFunctionsTest#testIssue423,984.000000
234,com.google.javascript.jscomp.IntegrationTest#testIssue284,936.000000
235,com.google.javascript.jscomp.IntegrationTest#testJQueryStringSplitLoops,927.000000
236,com.google.javascript.jscomp.NameAnalyzerTest#testIssue284,915.000000
237,com.google.javascript.jscomp.TypeInferenceTest#testCast2,915.000000
238,com.google.javascript.jscomp.CollapsePropertiesTest#testLocalAlias6,912.000000
239,com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest#testFoldUselessDo,885.000000
240,com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest#testInvalidInlineArguments2,884.000000
241,com.google.javascript.jscomp.TypedScopeCreatorTest#testForLoopIntegration,855.000000
242,com.google.javascript.jscomp.SpecializeModuleTest#testSpecializeCascadedInline,845.000000
243,com.google.javascript.jscomp.TypeCheckTest#testGetTypedPercent5,841.000000
244,com.google.javascript.jscomp.CommandLineRunnerTest#testCheckSymbolsOverrideForQuiet,778.000000
245,com.google.javascript.jscomp.PeepholeIntegrationTest#testFoldOneChildBlocksIntegration,771.000000
246,com.google.javascript.jscomp.CommandLineRunnerTest#testSourceSortingCircularDeps2,765.000000
247,com.google.javascript.jscomp.ProcessDefinesTest#testSimpleReassign2,763.000000
248,com.google.javascript.jscomp.FunctionInjectorTest#testInlineIntoLoop,669.000000
249,com.google.debugging.sourcemap.SourceMapGeneratorV3Test#testParseSourceMetaMap,635.000000
250,com.google.javascript.jscomp.AliasExternalsTest#testPropAccessorPushedDeeper1,624.000000
251,com.google.javascript.jscomp.IntegrationTest#testCheckGlobalThisOn,562.000000
252,com.google.javascript.jscomp.TypeCheckTest#testStringNode,524.000000
253,com.google.javascript.jscomp.DevirtualizePrototypeMethodsTest#testRewriteDefinitionBeforeUse,513.000000
254,com.google.javascript.jscomp.CodePrinterTest#testParsePrintParse,431.000000
255,com.google.javascript.jscomp.parsing.ParserTest#testIncorrectJSDocDoesNotAlterJSParsing5,373.000000
256,com.google.javascript.jscomp.SemanticReverseAbstractInterpreterTest#testEqCondition3,345.000000
257,com.google.javascript.jscomp.JSModuleGraphTest#testManageDependencies2,186.000000
258,com.google.javascript.jscomp.CommandLineRunnerTest#testDepreciationWithVerbose,2110.000000
259,com.google.javascript.jscomp.CommandLineRunnerTest#testHiddenSideEffect,1956.000000
260,com.google.javascript.jscomp.SymbolTableTest#testInnerEnum,1721.000000
261,com.google.javascript.jscomp.CommandLineRunnerTest#testFunctionStrictModeNoWarning,1680.000000
262,com.google.javascript.jscomp.IntegrationTest#testDisambiguateProperties,1465.000000
263,com.google.javascript.jscomp.DisambiguatePropertiesTest#testCast,1377.000000
264,com.google.javascript.jscomp.TightenTypesTest#testImplicitPropCall,1361.000000
265,com.google.javascript.jscomp.ReplaceStringsTest#testLoggerOnObject2,1359.000000
266,com.google.javascript.jscomp.ExternExportsPassTest#testUseExportsAsExterns,1336.000000
267,com.google.javascript.jscomp.DisambiguatePropertiesTest#testCustomInherits,1295.000000
268,com.google.javascript.jscomp.AmbiguatePropertiesTest#testStaticAndSubInstanceProperties,1291.000000
269,com.google.javascript.jscomp.RuntimeTypeCheckTest#testInnerClasses,1268.000000
270,com.google.javascript.jscomp.PureFunctionIdentifierTest#testAnnotationInExternStubs4,1224.000000
271,com.google.javascript.jscomp.TypeCheckTest#testTypeOfReduction16,1200.000000
272,com.google.javascript.jscomp.TypedScopeCreatorTest#testPropertyOnUnknownSuperClass2,1177.000000
273,com.google.javascript.jscomp.IntegrationTest#testProvidedNamespaceIsConst4,1164.000000
274,com.google.javascript.jscomp.CheckMissingReturnTest#testKnownConditions,1059.000000
275,com.google.javascript.jscomp.IntegrationTest#testFoldLocals3,1043.000000
276,com.google.javascript.jscomp.TypeCheckTest#testRecordType4,1033.000000
277,com.google.javascript.jscomp.TypeCheckTest#testErrorMismatchingPropertyOnInterface6,987.000000
278,com.google.javascript.jscomp.IntegrationTest#testCoalesceVariableNames,982.000000
279,com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest#testSimpleForIn,980.000000
280,com.google.javascript.jscomp.IntegrationTest#testInlineFunctions,954.000000
281,com.google.javascript.jscomp.CodePrinterTest#testTempConstructor,940.000000
282,com.google.javascript.jscomp.InlineFunctionsTest#testInlineWithThis4,896.000000
283,com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest#testRemoveUselessOps,893.000000
284,com.google.javascript.jscomp.NameAnalyzerTest#testSetterInForStruct1,855.000000
285,com.google.javascript.jscomp.TypeCheckTest#testEnum8,833.000000
286,com.google.javascript.jscomp.TypeInferenceTest#testWhile1,771.000000
287,com.google.javascript.jscomp.ProcessDefinesTest#testDefineWithDependentValue,769.000000
288,com.google.javascript.jscomp.NormalizeTest#testMakeLocalNamesUnique,757.000000
289,com.google.javascript.jscomp.CommandLineRunnerTest#testWarningGuardOrdering2,734.000000
290,com.google.javascript.jscomp.CodePrinterTest#testStrict,707.000000
291,com.google.javascript.jscomp.SpecializeModuleTest#testDontSpecializeLocalNonAnonymousFunctions,688.000000
292,com.google.javascript.jscomp.FunctionInjectorTest#testInlineReferenceInExpression1,681.000000
293,com.google.javascript.jscomp.PeepholeSimplifyRegExpTest#testMoreRegularExpression,658.000000
294,com.google.javascript.jscomp.AliasExternalsTest#testPropAccessorPushedDeeper2,631.000000
295,com.google.javascript.jscomp.IntegrationTest#testCheckRequiresOn,573.000000
296,com.google.debugging.sourcemap.SourceMapGeneratorV1Test#testFunctionNameOutput4,551.000000
297,com.google.javascript.jscomp.TypeCheckTest#testBooleanNodeFalse,523.000000
298,com.google.javascript.jscomp.ReplaceIdGeneratorsTest#testLocalCall,446.000000
299,com.google.javascript.jscomp.VarCheckTest#testVariableInNormalCodeUsedInExterns1,422.000000
300,com.google.javascript.rhino.jstype.JSTypeTest#testFunctionUnionSubtypeChain,365.000000
301,com.google.javascript.jscomp.TypeCheckTest#testParameterizedTypeSubtypes2,314.000000
302,com.google.debugging.sourcemap.SourceMapConsumerV1Test#testMultipleLineFragments,49.000000
303,com.google.javascript.jscomp.CommandLineRunnerTest#testCheckUndefinedProperties2,2044.000000
304,com.google.javascript.jscomp.SymbolTableTest#testMultipleExtends,1773.000000
305,com.google.javascript.jscomp.CommandLineRunnerTest#testOnlyClosureDependenciesOneEntryPoint,1644.000000
306,com.google.javascript.jscomp.DisambiguatePropertiesTest#testDeterministicNaming,1483.000000
307,com.google.javascript.jscomp.IntegrationTest#testVisibility,1481.000000
308,com.google.javascript.jscomp.TightenTypesTest#testNamespacedVariables,1389.000000
309,com.google.javascript.jscomp.RuntimeTypeCheckTest#testImplementedInterfaceOrdering,1383.000000
310,com.google.javascript.jscomp.PureFunctionIdentifierTest#testAndOperator1,1374.000000
311,com.google.javascript.jscomp.ReplaceStringsTest#testThrowConstStringError,1344.000000
312,com.google.javascript.jscomp.ExternExportsPassTest#testExportFunctionWithOptionalArguments,1343.000000
313,com.google.javascript.jscomp.DisambiguatePropertiesTest#testBadCast,1253.000000
314,com.google.javascript.jscomp.InlinePropertiesTest#testConstPrototypeProp1,1227.000000
315,com.google.javascript.jscomp.TypeCheckTest#testComparison15,1188.000000
316,com.google.javascript.jscomp.LooseTypeCheckTest#testBooleanReduction6,1150.000000
317,com.google.javascript.jscomp.TypedScopeCreatorTest#testTemplateType12,1122.000000
318,com.google.javascript.jscomp.TypeCheckTest#testImplementsExtendsLoop,1104.000000
319,com.google.javascript.jscomp.IntegrationTest#testBug2410122,1097.000000
320,com.google.javascript.jscomp.CheckMissingReturnTest#testMultiConditions,1072.000000
321,com.google.javascript.jscomp.IntegrationTest#testCrossModuleMethodMotion,980.000000
322,com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest#testForIn,953.000000
